employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-34410491,Stephanie,Dunn,Male,New York,Buffalo,2022-03-30,Sales,Sales Representative,Bachelor,72950,Good,No,1996-12-11,
00-57326346,James,Lawson,Male,Pennsylvania,Pittsburgh,2018-07-13,Customer Service,Customer Service Representative,High School,64109,Good,No,1982-06-30,
00-66885777,Ryan,Valentine,Female,Pennsylvania,Pittsburgh,2019-03-04,IT,Software Developer,Master,104544,Satisfactory,No,2004-01-06,
00-65558669,Tony,Wade,Male,Michigan,Warren,2021-05-18,IT,Software Developer,Bachelor,104205,Good,No,1973-06-07,
00-95443567,Suzanne,Jones,Male,Ohio,Cincinnati,2018-05-06,Sales,Sales Specialist,PhD,71319,Good,No,1989-01-20,
00-97772249,Janice,Franklin,Male,New York,Buffalo,2024-02-24,Sales,Sales Consultant,PhD,84569,Satisfactory,No,1995-08-15,
00-61430248,Joe,Harding,Female,Ohio,Cleveland,2019-11-09,Operations,Inventory Specialist,Bachelor,58270,Needs Improvement,Yes,1997-05-24,
00-76719940,Javier,Henry,Male,New York,Buffalo,2020-04-29,Operations,Logistics Coordinator,Bachelor,71998,Good,No,1983-08-05,
00-76115841,Crystal,Morgan,Male,Ohio,Cincinnati,2020-04-30,Sales,Sales Specialist,Master,74098,Satisfactory,No,1991-12-20,
00-40885447,Gabriella,Patterson,Male,New York,New York City,2018-02-17,Finance,Accounts Payable Specialist,Bachelor,71370,Needs Improvement,No,1984-07-15,
00-87975659,Carol,Moreno,Male,New York,Buffalo,2022-05-13,Marketing,Content Creator,High School,56993,Good,No,1997-11-06,
00-80725487,Jenny,Roman,Female,Illinois,Chicago,2020-12-01,IT,IT Support Specialist,High School,54445,Satisfactory,No,1991-10-04,
00-39438509,David,Cunningham,Female,Pennsylvania,Pittsburgh,2022-07-03,Sales,Sales Specialist,PhD,86281,Satisfactory,No,1972-06-22,
00-41567079,Bryan,West,Female,New York,New York City,2018-06-11,Operations,Inventory Specialist,Bachelor,59341,Satisfactory,No,1989-02-27,
00-37283734,John,Blackburn,Female,New York,Rochester,2024-09-24,Operations,Inventory Specialist,Bachelor,62503,Excellent,Yes,1981-11-16,
00-12302458,Jesus,Wiggins,Male,North Carolina,Charlotte,2018-05-02,Operations,Inventory Specialist,Bachelor,59040,Needs Improvement,No,1985-09-24,
00-73609317,Cynthia,Winters,Female,North Carolina,Charlotte,2024-07-03,IT,System Administrator,Bachelor,89454,Good,No,1997-02-20,
00-24784930,Kristin,Peters,Male,New York,New York City,2016-08-12,Marketing,Content Creator,Bachelor,62391,Good,No,1990-05-21,
00-56888632,Laura,Hale,Female,Illinois,Naperville,2018-12-17,Marketing,SEO Specialist,High School,71756,Satisfactory,Yes,2004-01-15,
00-28703143,David,Morris,Female,New York,New York City,2017-09-03,Sales,Sales Representative,Bachelor,64199,Good,No,1980-03-14,
00-29346175,Ashley,Pruitt,Female,New York,Rochester,2023-10-03,Operations,Inventory Specialist,Bachelor,54166,Good,Yes,1994-10-15,
00-84021128,Brittany,Young,Female,New York,Buffalo,2024-11-14,Customer Service,Help Desk Technician,High School,52352,Good,No,1998-08-25,
00-66515994,John,Elliott,Female,Pennsylvania,Allentown,2017-12-12,Customer Service,Support Specialist,Bachelor,59518,Good,No,1976-11-19,
00-40143583,Andrew,Dixon,Female,New York,New York City,2016-02-07,Customer Service,Help Desk Technician,High School,61818,Good,Yes,1996-09-24,
00-28495379,Patrick,Hernandez,Male,New York,New York City,2016-05-04,Marketing,SEO Specialist,High School,72206,Good,Yes,1988-08-25,
00-29203413,Christopher,Henry,Male,New York,New York City,2018-08-23,Finance,Accounts Payable Specialist,Bachelor,62059,Excellent,No,1992-06-18,
00-13536218,Rachel,Valentine,Male,Illinois,Aurora,2022-10-10,Finance,Financial Analyst,PhD,66479,Good,No,1984-07-29,
00-67003442,Joseph,Cole,Male,New York,Rochester,2018-10-29,Operations,Logistics Coordinator,Bachelor,69266,Good,No,1998-07-13,
00-24228398,James,Carrillo,Male,New York,Rochester,2022-10-04,Operations,Inventory Specialist,High School,59489,Good,No,1993-11-05,
00-19901281,Douglas,Abbott,Male,New York,Buffalo,2019-01-23,Customer Service,Help Desk Technician,Bachelor,72936,Good,Yes,1989-05-22,
00-89715350,Thomas,Walker,Female,New York,Rochester,2023-01-02,Operations,Logistics Coordinator,Bachelor,62431,Needs Improvement,No,1989-05-01,
00-14051460,Mark,Summers,Female,New York,Rochester,2017-07-07,Sales,Sales Representative,Bachelor,60885,Good,No,1988-02-24,
00-28961944,Anna,Bowers,Male,Virginia,Richmond,2016-05-04,Operations,Inventory Specialist,Bachelor,64479,Satisfactory,No,1972-03-18,
00-20343529,Todd,Edwards,Female,New York,New York City,2015-12-10,Operations,Operations Analyst,Bachelor,62895,Needs Improvement,No,2005-01-25,
00-65900995,Amanda,Holloway,Male,Michigan,Warren,2017-09-08,Customer Service,Customer Service Representative,Bachelor,64087,Good,Yes,1987-07-12,
00-34484603,Jacob,Bradshaw,Female,North Carolina,Greensboro,2019-08-23,Marketing,Marketing Coordinator,Bachelor,66381,Good,No,1993-06-18,
00-28805567,David,Quinn,Male,New York,New York City,2022-10-13,IT,System Administrator,Bachelor,97053,Good,No,1979-10-12,
00-50199242,Nicole,Mills,Male,Illinois,Chicago,2019-07-15,Sales,Sales Specialist,Bachelor,74139,Good,Yes,1983-01-03,
00-55276604,Justin,Gibbs,Male,New York,New York City,2019-06-14,IT,Software Developer,Master,96429,Satisfactory,No,1989-06-28,
00-96549919,Jackie,Farrell,Male,New York,New York City,2022-04-26,IT,IT Support Specialist,Bachelor,68202,Excellent,No,1987-07-28,
00-48489493,Jose,Thomas,Male,New York,New York City,2016-01-10,Operations,Inventory Specialist,Bachelor,71670,Needs Improvement,No,1986-12-20,
00-18053170,Anthony,Schneider,Male,New York,Buffalo,2023-06-13,Sales,Sales Representative,Bachelor,59907,Needs Improvement,No,1997-04-04,
00-14310953,Christian,Marshall,Female,Ohio,Columbus,2021-12-20,Operations,Inventory Specialist,Bachelor,53701,Needs Improvement,No,1989-05-07,
00-33297540,Victoria,Griffin,Female,New York,Rochester,2020-05-28,IT,IT Support Specialist,High School,58981,Good,Yes,1996-08-28,
00-11458621,Angela,Wheeler,Male,New York,Buffalo,2019-10-22,Operations,Inventory Specialist,Bachelor,64523,Good,Yes,1972-09-15,
00-66857416,Lee,Giles,Male,Florida,Orlando,2022-06-27,Sales,Sales Representative,Bachelor,76412,Satisfactory,No,2001-08-21,
00-70974645,Joshua,Mccarthy,Male,Florida,Tampa,2020-06-25,Customer Service,Customer Service Representative,High School,61940,Satisfactory,No,1977-09-05,
00-44635469,Justin,Willis,Male,New York,Rochester,2024-05-05,IT,Software Developer,Master,101372,Good,No,1981-08-27,
00-77360178,Stephanie,Martinez,Male,Michigan,Detroit,2018-12-03,Operations,Logistics Coordinator,Bachelor,69379,Good,No,1991-02-05,
00-40509683,Mark,Woods,Male,New York,Buffalo,2019-02-25,Operations,Logistics Coordinator,Bachelor,69833,Good,No,1988-08-27,
00-31045425,Leslie,Le,Female,Ohio,Columbus,2017-08-02,Marketing,Marketing Coordinator,Bachelor,59458,Satisfactory,No,1997-08-01,
00-22339511,Anthony,Hamilton,Male,New York,Buffalo,2020-05-05,IT,IT Support Specialist,High School,62303,Excellent,No,1984-11-19,
00-26795114,Randall,Nguyen,Male,Michigan,Grand Rapids,2022-11-21,Operations,Operations Analyst,Bachelor,72741,Satisfactory,No,1978-01-18,
00-63741103,Kathleen,Schneider,Female,New York,Buffalo,2021-05-06,Customer Service,Customer Service Representative,High School,61135,Good,No,1976-07-07,
00-39381121,Ariel,Carroll,Female,New York,New York City,2019-12-10,Sales,Sales Representative,Bachelor,71956,Good,Yes,1977-06-25,
00-85067208,William,Sharp,Male,New York,New York City,2021-10-05,IT,Software Developer,Bachelor,83794,Excellent,No,1989-07-26,
00-20362848,David,Brown,Male,Michigan,Warren,2023-01-27,Customer Service,Customer Service Representative,Bachelor,68357,Needs Improvement,Yes,1964-11-07,
00-72872428,Donald,Garcia,Male,Florida,Tampa,2019-03-05,Operations,Operations Analyst,Bachelor,71941,Good,Yes,1973-01-29,
00-97603904,Shelby,Young,Female,Michigan,Grand Rapids,2021-10-21,Operations,Operations Manager,Bachelor,100368,Excellent,No,1993-10-07,
00-61065827,Michael,Kelly,Male,New York,Rochester,2017-02-01,Finance,Financial Analyst,PhD,87540,Satisfactory,No,1968-10-10,
00-59858951,Robert,Potter,Female,New York,Buffalo,2021-07-11,Customer Service,Help Desk Technician,Bachelor,87075,Satisfactory,No,1976-12-29,
00-36136297,Richard,Brown,Female,New York,New York City,2017-06-11,Operations,Logistics Coordinator,Bachelor,57038,Good,No,1987-05-14,
00-24012339,Darlene,Foster,Female,Michigan,Grand Rapids,2016-03-01,Customer Service,Support Specialist,Bachelor,61720,Satisfactory,No,1986-03-11,
00-90958813,Amy,Davis,Male,Michigan,Grand Rapids,2023-03-22,Customer Service,Support Specialist,High School,64311,Good,No,2000-05-01,
00-55026244,Shane,Wilson,Female,New York,Rochester,2015-12-20,Customer Service,Customer Service Representative,High School,63608,Good,No,1981-07-12,
00-47877173,Misty,Perez,Female,Michigan,Warren,2017-01-22,Operations,Operations Analyst,Bachelor,58793,Excellent,No,1981-10-24,
00-24289429,Deanna,Grant,Male,New York,New York City,2016-01-21,Finance,Accounts Payable Specialist,Bachelor,68838,Satisfactory,Yes,1993-03-03,
00-90142849,Dawn,Terry,Male,New York,New York City,2015-07-05,IT,IT Support Specialist,Bachelor,74273,Good,Yes,1967-07-22,
00-51489399,Bobby,Robinson,Male,New York,Buffalo,2017-04-01,IT,IT Support Specialist,Bachelor,62765,Satisfactory,No,2000-10-19,
00-37075194,Stephanie,Best,Female,New York,Rochester,2021-02-23,Finance,Accounts Payable Specialist,Bachelor,56173,Good,No,1977-04-01,
00-14344197,Vincent,Morris,Male,New York,New York City,2017-10-21,Sales,Sales Representative,Bachelor,75853,Good,No,1985-01-19,
00-21413788,Cynthia,Foster,Female,Ohio,Columbus,2024-07-17,Customer Service,Support Specialist,Bachelor,61982,Satisfactory,Yes,1982-02-06,
00-85805745,Kathy,Vasquez,Male,New York,Buffalo,2015-09-18,Sales,Sales Specialist,PhD,66937,Good,Yes,1983-04-05,
00-74935475,Jennifer,Perry,Female,New York,Rochester,2015-01-27,IT,System Administrator,Master,73010,Excellent,No,1964-01-04,
00-52222252,Billy,Lawrence,Female,New York,Buffalo,2016-03-22,Customer Service,Support Specialist,High School,64320,Excellent,No,1968-09-27,
00-51420243,Jerome,Henry,Female,New York,Buffalo,2015-05-16,Operations,Inventory Specialist,High School,53983,Satisfactory,No,2000-02-19,
00-57868637,Jacqueline,Perkins,Male,New York,Rochester,2022-05-23,Customer Service,Support Specialist,High School,61730,Good,No,2003-01-20,
00-63436961,William,Calderon,Female,New York,Rochester,2020-06-03,Sales,Sales Consultant,Bachelor,64373,Good,No,2001-03-17,
00-52207776,Jason,Herrera,Female,New York,New York City,2022-12-22,IT,Software Developer,Master,102777,Needs Improvement,No,1973-03-20,
00-57759672,Courtney,Dean,Female,North Carolina,Greensboro,2024-04-13,Operations,Logistics Coordinator,Bachelor,67349,Good,No,1964-12-17,
00-23070100,Angela,Dixon,Female,Michigan,Detroit,2018-03-04,Operations,Inventory Specialist,Bachelor,53655,Good,Yes,1988-11-19,
00-77589149,Mary,Webster,Male,New York,Rochester,2016-04-09,Customer Service,Support Specialist,High School,69916,Good,No,1968-01-14,
00-30157712,Matthew,Murphy,Male,New York,Rochester,2015-04-12,Marketing,Content Creator,High School,56348,Satisfactory,No,1998-04-27,
00-61286168,Philip,Santos,Male,New York,New York City,2019-06-25,Sales,Sales Specialist,PhD,81620,Excellent,No,1973-09-14,
00-15020855,Anthony,Morrison,Male,New York,New York City,2017-09-10,Operations,Operations Analyst,Master,73565,Excellent,No,1969-07-09,
00-30339060,Emily,Carrillo,Male,New York,New York City,2022-03-21,IT,System Administrator,Bachelor,96679,Good,No,1980-02-14,
00-20570029,Jack,Williams,Female,New York,New York City,2023-11-09,Marketing,Content Creator,High School,56246,Good,No,1999-02-04,
00-22521287,Daniel,Fitzpatrick,Male,New York,Buffalo,2024-03-20,Sales,Sales Consultant,Master,81852,Excellent,No,1993-05-30,
00-41080809,James,Hudson,Male,New York,Buffalo,2023-10-18,Operations,Inventory Specialist,Bachelor,74338,Needs Improvement,Yes,1973-08-17,
00-97807942,Kenneth,Norris,Male,New York,Buffalo,2017-03-25,Customer Service,Customer Service Representative,Bachelor,71036,Good,No,1982-12-30,
00-31615365,Olivia,Meyers,Female,Pennsylvania,Allentown,2024-05-20,Operations,Inventory Specialist,Bachelor,57218,Good,No,1993-09-27,
00-77326285,Steven,Holland,Female,New York,Rochester,2020-03-30,Operations,Operations Analyst,Master,62010,Good,No,2000-05-28,
00-91703555,Ashley,Wilkerson,Male,Michigan,Grand Rapids,2022-04-08,Sales,Sales Specialist,Bachelor,67164,Good,No,1976-10-26,
00-55823984,Jay,Johnson,Male,Ohio,Cleveland,2019-01-05,Customer Service,Help Desk Technician,High School,60903,Excellent,No,2004-11-29,
00-27609040,Javier,White,Male,New York,New York City,2018-05-10,Finance,Financial Analyst,PhD,75110,Satisfactory,No,1980-08-02,
00-58360842,Jamie,Arroyo,Female,New York,Rochester,2021-05-31,Sales,Sales Specialist,PhD,98178,Satisfactory,No,1986-01-27,
00-67834613,Jennifer,Ellis,Female,New York,Rochester,2015-06-01,Operations,Operations Analyst,Bachelor,86214,Excellent,No,1966-01-19,
00-62027391,Carolyn,Martin,Male,New York,Rochester,2017-07-10,Sales,Sales Consultant,Bachelor,90163,Needs Improvement,No,1985-03-13,
00-91924787,Timothy,Carlson,Male,New York,New York City,2021-11-05,Sales,Sales Specialist,PhD,79519,Good,Yes,1976-11-29,
00-30454970,Valerie,Mathews,Male,Michigan,Warren,2020-04-06,IT,Software Developer,Master,88325,Good,Yes,1986-09-23,
00-76776383,Chris,Rodriguez,Male,New York,Buffalo,2016-01-01,IT,Software Developer,Master,80131,Satisfactory,No,1975-10-07,
00-12005448,Melissa,Harvey,Female,New York,Rochester,2017-11-29,Sales,Sales Representative,Bachelor,65919,Satisfactory,No,1999-02-16,
00-51546065,Alex,Hill,Male,New York,New York City,2020-01-01,IT,System Administrator,Master,85839,Needs Improvement,No,1985-05-05,
00-21699448,Kevin,James,Male,New York,Rochester,2020-08-08,Operations,Logistics Coordinator,Bachelor,70501,Good,No,1981-08-27,
00-71043277,Susan,Davis,Male,New York,Rochester,2018-05-23,Operations,Operations Analyst,Master,91797,Good,Yes,1961-02-17,
00-49675858,Jason,Lee,Male,Michigan,Grand Rapids,2017-06-14,Operations,Inventory Specialist,High School,67093,Good,No,1985-05-02,
00-47596710,Judy,Watson,Male,New York,New York City,2020-04-18,IT,IT Support Specialist,Bachelor,73982,Good,Yes,1986-06-18,
00-57428314,Robert,Johnson,Male,New York,Buffalo,2016-10-26,Operations,Logistics Coordinator,Bachelor,63478,Satisfactory,Yes,1963-03-30,
00-34049971,Austin,Wilson,Male,New York,New York City,2022-02-25,Sales,Sales Specialist,Bachelor,70540,Good,Yes,1985-12-03,
00-71839630,Jose,Conrad,Male,New York,Buffalo,2017-12-11,Marketing,Marketing Coordinator,Bachelor,75656,Satisfactory,No,1986-11-18,
00-73520009,Tonya,Rocha,Male,New York,Rochester,2024-02-16,Finance,Accounts Payable Specialist,Bachelor,69518,Satisfactory,No,1974-11-21,
00-69330327,Samantha,Garner,Male,New York,New York City,2022-09-22,Operations,Inventory Specialist,Bachelor,64583,Good,No,1977-05-21,
00-28850509,Laura,Beard,Male,New York,Buffalo,2024-12-27,Operations,Logistics Coordinator,Bachelor,64717,Needs Improvement,No,1973-01-08,
00-86334111,Thomas,Smith,Female,New York,Buffalo,2019-02-03,Marketing,Content Creator,High School,58803,Good,Yes,1982-09-01,
00-58784400,Jenny,Gibson,Male,New York,Buffalo,2023-12-11,Operations,Logistics Coordinator,Bachelor,68898,Good,Yes,1986-09-26,
00-63813150,Bethany,Grant,Female,New York,Rochester,2019-04-15,Marketing,SEO Specialist,Bachelor,75227,Good,Yes,1989-12-17,
00-93172511,Andrew,Hart,Female,New York,Rochester,2024-01-25,Operations,Operations Analyst,Master,79310,Good,Yes,1984-12-04,
00-27311971,Jessica,Hernandez,Male,Ohio,Cincinnati,2019-01-26,Marketing,Content Creator,High School,56598,Satisfactory,No,1995-06-16,
00-78783800,Raymond,Bennett,Female,New York,New York City,2023-01-15,Sales,Sales Consultant,Master,99663,Needs Improvement,No,1998-11-21,
00-52096774,Tyler,Rivas,Male,North Carolina,Greensboro,2018-06-10,Sales,Sales Specialist,Master,79163,Good,Yes,1990-05-17,
00-65457991,Gregory,Smith,Male,New York,Rochester,2020-12-14,Customer Service,Customer Service Representative,Bachelor,59554,Satisfactory,No,2001-09-16,
00-45276100,Bradley,Brown,Female,Michigan,Grand Rapids,2023-10-26,Operations,Logistics Coordinator,Bachelor,66615,Satisfactory,No,1979-04-17,
00-15727818,Nancy,Mckinney,Female,New York,Rochester,2021-10-07,Operations,Inventory Specialist,Bachelor,55507,Satisfactory,No,1995-11-16,
00-96418337,Timothy,Pham,Male,New York,New York City,2016-01-10,Sales,Sales Consultant,Bachelor,76670,Excellent,Yes,1988-09-19,
00-42858752,Emily,Richmond,Female,New York,Buffalo,2022-03-15,Operations,Logistics Coordinator,Bachelor,56422,Satisfactory,No,1976-06-02,
00-85269356,Jimmy,West,Female,New York,Rochester,2015-01-01,Operations,Logistics Coordinator,Bachelor,63973,Good,No,1995-06-10,
00-24132859,Wendy,Williams,Female,Michigan,Detroit,2017-08-07,HR,Recruiter,High School,59459,Needs Improvement,No,1976-03-10,
00-31234023,Mary,Graham,Female,New York,Rochester,2020-09-29,Sales,Sales Specialist,Bachelor,60343,Good,No,2004-09-26,
00-19795032,Tracy,Hall,Female,New York,New York City,2017-11-26,IT,IT Support Specialist,High School,57050,Good,Yes,1977-11-14,
00-72045979,Julia,Mitchell,Male,New York,Buffalo,2022-02-04,Operations,Logistics Coordinator,Bachelor,61402,Needs Improvement,No,1989-11-30,
00-56833660,Carly,Bryant,Female,New York,Buffalo,2019-07-03,Sales,Sales Consultant,PhD,92032,Good,Yes,1977-03-30,
00-96232807,Amy,Brooks,Female,Illinois,Chicago,2020-12-16,Operations,Logistics Coordinator,Bachelor,61817,Excellent,No,2005-05-22,
00-72391513,Nathan,Arnold,Female,New York,Rochester,2016-02-26,Operations,Inventory Specialist,Bachelor,62416,Good,No,1993-08-08,
00-34195880,Malik,Fowler,Female,New York,Rochester,2022-06-08,Operations,Inventory Specialist,Bachelor,57618,Excellent,Yes,1980-12-21,
00-63277039,Gordon,Morales,Male,New York,Rochester,2022-07-01,Customer Service,Support Specialist,Bachelor,59659,Good,Yes,1977-09-17,
00-36772544,Tonya,Saunders,Female,Michigan,Warren,2019-02-27,IT,Software Developer,Master,86744,Satisfactory,Yes,1988-11-20,
00-18653222,Lisa,Walton,Male,New York,New York City,2018-07-12,Operations,Logistics Coordinator,Bachelor,64814,Satisfactory,No,1990-03-01,
00-91117090,Emma,Russell,Male,New York,New York City,2019-06-17,Marketing,Content Creator,High School,66827,Needs Improvement,Yes,1978-07-01,
00-73917095,Christopher,King,Female,New York,Rochester,2016-02-23,Operations,Logistics Coordinator,Bachelor,55446,Good,No,1986-05-12,
00-71012513,Marvin,Howard,Male,New York,New York City,2015-07-01,IT,System Administrator,Master,93842,Needs Improvement,No,2000-06-09,
00-30903218,Shannon,Ryan,Male,New York,New York City,2024-09-21,Operations,Inventory Specialist,Bachelor,69386,Good,Yes,1985-08-01,
00-29530531,Frank,Williams,Female,Michigan,Detroit,2021-07-16,Customer Service,Help Desk Technician,Bachelor,57810,Good,No,1993-04-01,
